symbol,timestamp,event_type,meta,price_change_5m,volume_spike_5m,price_change_15m,volume_spike_15m,heat_index,macd_bullish_5m,macd_bullish_15m,rsi_15m,rsi_5m,alert_sent,alert_type,rejected,signal_score,context,hour,meta_reason,meta_gain,meta_drop,momentum_hour
XANUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TNSRUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},-0.06468770214907406,0.042742649077203515,-0.07906274707108388,0.013807729148187087,0.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
ICPUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},-0.05600672080650304,0.24469510474749406,-0.05600672080650304,0.12141167193779356,0.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
FLMUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
B2USDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
DASHUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.0,0.08076986819899641,0.0,0.022993076598847632,0.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ZENUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.052870889288347316,0.1150083158486517,0.06344506714601302,0.03474967871088155,0.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
SKYAIUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
SNXUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
USELESSUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},-0.20000000000000573,0.07550041952416013,-0.20000000000000573,0.024805283330890025,1.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
1000RATSUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
KAVAUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ARCUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.37202380952380293,0.09410611946645746,0.37202380952380293,0.027538979243795638,2.6,False,False,28.38815358055942,39.658577620707355,False,,,0.0,"{'rsi_band_15m': 'low', 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
CHILLGUYUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
BANANAS31USDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.18343815513626996,0.09933074223790363,0.13102725366876913,0.020010914621829277,1.1,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
FORMUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
FILUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.06872852233676219,0.2586111473180542,0.06872852233676219,0.0337195338370995,0.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
PROMPTUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
FFUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.06654624964350282,0.5295387183789448,0.06654624964350282,0.12876766487226737,0.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
BASUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
DIAUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
MYROUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
MEUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
UBUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
VANAUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ENSOUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
AKEUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
PORT3USDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.0,1.0,0.0,1.0,0.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
XANUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
MAGICUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
RECALLUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TAOUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.30521849177398686,0.6692760364131006,0.30521849177398686,0.1301714735088364,2.1,False,False,42.91531506292851,57.09802605639817,False,,,2.0,"{'rsi_band_15m': 'mid', 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
4USDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.08862629246677178,0.305163405511809,0.08862629246677178,0.11678566413157504,0.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
FARTCOINUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.036832412523016195,0.17962462550418565,-0.036832412523036644,0.0599190755251955,0.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
XRPUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.12198097096852631,2.121950816072524,0.12198097096852631,0.45588071165081845,3.1,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
JELLYJELLYUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
DOGEUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},-0.00727114084200538,3.1900350313545793,-0.01454228168401076,0.8120780310936382,4.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
1000PEPEUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},-0.012040939193248229,1.372729731984238,0.009632751354611115,0.3392465852620186,0.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
ADAUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.10351966873704864,1.5225994000183223,0.07763975155278648,0.3591436036821787,1.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
PENGUUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.24734618159331875,1.565841711507761,0.21642790889415836,0.3816992374046422,2.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
1000BONKUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.1609565417337333,0.48168385809875747,0.1609565417337333,0.18909927545871683,1.1,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
BLESSUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
BELUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
HANAUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
EVAAUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
AUCTIONUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
BIOUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
GIGGLEUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.6169621133124853,0.3881902948380292,0.6343413277719882,0.13128396676608745,4.4,True,False,38.28054547717339,45.130393581044544,False,,,2.0,"{'rsi_band_15m': 'low', 'macd_alignment': '5m_only', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
DEGOUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
PUMPBTCUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
DOODUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
EDENUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TRXUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.054296677043358964,0.6608528655699205,0.05791645551292025,0.22510512895689475,0.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
DOTUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.24654832347139516,2.0975444144755855,0.24654832347139516,0.5674126545510422,3.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
MYXUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ASTERUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.09002700810242081,0.7030053736668826,0.12003601080322775,0.20119073360104817,0.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
STBLUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ZECUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.19187453074163613,0.457364867966151,0.20577848224465645,0.13725712508110072,1.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
KGENUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
OMUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},-0.10930454980190002,1.185606111545122,-0.10930454980190002,0.35444495791421793,1.1,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TAGUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
WALUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
API3USDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
VIRTUALUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.1352514447313402,0.9738858463591497,0.12295585884667415,0.290739702376037,0.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
AIAUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.17182130584192135,0.6522917846494382,0.28636884306987426,0.14555130813159506,1.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
FUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
RIVERUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.13502565487443527,1.1556197497581753,0.18903591682419976,0.3262794888432175,1.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
BLUAIUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
RVVUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TRUTHUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
UAIUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
FLUXUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
HBARUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.2539967129837195,1.0654795069926077,0.2539967129837195,0.34472783533809664,1.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
AVAXUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.15336247220304863,1.8548494368240442,0.1456943485929003,0.5673582201311363,2.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
LINKUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.16374652038643828,3.040369229550891,0.16374652038643828,0.8953515832262048,5.2,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
CRVUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},-0.2604166666666669,1.7975036376231794,-0.2604166666666669,0.6830818502990208,3.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
LTCUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.14217396923872228,1.4479785719231513,0.14217396923872228,0.4648842837129525,1.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
AAVEUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.06624909660323636,1.4531285087177166,0.06624909660323636,0.3707204856819793,1.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
BNBUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},-0.05527451003953766,1.6423070554369232,-0.05527451003953766,0.4228483537885346,1.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
PUMPUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.03713330857779921,1.5850065413811876,-0.07426661715559842,0.43106495482010987,1.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
WLDUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.034692107545529566,1.5524307521652674,0.034692107545529566,0.3737065553300701,1.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
NEARUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.12077294685990349,1.8900349167198447,0.12077294685990349,0.46682577577519524,2.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
CAKEUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},0.17919541259743765,2.788541536900192,0.18367529791236314,0.9586850784809117,4.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
ZEREBROUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
RDNTUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
COAIUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},-0.03913894324852798,0.3815666620484163,-0.05870841487279197,0.09659572125956711,0.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
TRUMPUSDT,2025-12-01 07:43:46.428194+00:00,generic,{},-0.10364484366901605,0.8277186713728665,-0.1209189842805264,0.2585294663668007,0.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
RIVERUSDT,2025-12-01 07:47:50.717527+00:00,momentum_end,"{'reason': 'price_drop_stop', 'drop_percent': 2.2667369530838126, 'stop_drop_percent': 2.0, 'last_price': 3.794, 'current_price': 3.708, 'total_gain_percent': -2.2667369530838126}",,,,,,,,,,False,,,,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,price_drop_stop,-2.2667369530838126,2.2667369530838126,7
BTCUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.06480581400731379,2.9701511487795242,0.06469008933943686,1.184080630995857,4.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
ETHUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.005638806264708631,3.536642048092267,0.005638806264708631,1.2019159017986993,5.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
SOLUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.039366978978030986,2.414386707622791,0.08660735375167264,0.8184546417510389,3.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
WIFUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.05887547836325522,2.0833557109916088,-0.05887547836325522,0.6634894062839874,2.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
WLFIUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.19973368841544256,1.666577195578253,-0.19973368841544256,0.4701921214900901,2.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
AVNTUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
XPLUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.16492578339746822,1.102834127073317,0.21990104452995254,0.24467455102348895,1.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
KAITOUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TUTUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TAUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ALCHUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.719830628087504,1.5585171531089945,-0.6916019760056322,0.5020875672587312,6.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
MELANIAUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ESPORTSUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
